PartitionKey,RowKey,Timestamp,ArmorClassification,ArmorClassification@type,ContentSource,ContentSource@type,ContentType,ContentType@type,Cost,Cost@type,DamageDieModifier,DamageDieModifier@type,DamageDieType,DamageDieType@type,DamageNumberOfDice,DamageNumberOfDice@type,DamageType,DamageType@type,EquipmentCategory,EquipmentCategory@type,ModesJson,ModesJson@type,Name,Name@type,PropertiesJson,PropertiesJson@type,PropertiesMapJson,PropertiesMapJson@type,StealthDisadvantage,StealthDisadvantage@type,WeaponClassification,WeaponClassification@type,Weight,Weight@type,Description,Description@type,AC,AC@type,StrengthRequirement,StrengthRequirement@type
ExpandedContent,Quiver,2023-05-30T20:15:25.5197581Z,Unknown,String,EC,String,ExpandedContent,String,10,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,WeaponOrArmorAccessory,String,[],String,Quiver,String,,String,,String,false,Boolean,Unknown,String,0,String,"A quiver which can hold up to 20 arrows, 10 bolts, or 10 darts. Drawing an item from the quiver does not require an object interaction.",String,,,,
ExpandedContent,Radiation cannon,2023-05-30T20:15:25.5687308Z,Unknown,String,EC,String,ExpandedContent,String,3900,Int32,0,Int32,4,Int32,2,Int32,Necrotic,String,Weapon,String,[],String,Radiation cannon,String,"[""Power cell (range 75/300)"",""auto"",""burst 2"",""disrupt ive"",""piercing 1"",""reload 4"",""strength 15"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 75/300)"",""Auto"":""auto"",""Burst"":""burst 2"","""":""disrupt ive"",""Piercing"":""piercing 1"",""Reload"":""reload 4"",""Strength"":""strength 15"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,13.5,String,,,,,,
ExpandedContent,Radrifle_ExoticBlaster,2023-05-30T20:15:25.5767259Z,Unknown,String,EC,String,ExpandedContent,String,1575,Int32,0,Int32,6,Int32,1,Int32,Necrotic,String,Weapon,String,[],String,Radrifle,String,"[""Disintegrate 15"",""power cell (range 120/480)"",""reload 8"",""specialized (disintegrate)"",""strength 13"",""two-handed""]",String,"{""Disintegrate"":""Disintegrate 15"",""Power Cell"":""power cell (range 120/480)"",""Reload"":""reload 8"",""Special"":""specialized (disintegrate)"",""Strength"":""strength 13"",""Two-Handed"":""two-handed""}",String,false,Boolean,ExoticBlaster,String,14,String,,,,,,
ExpandedContent,Repulsor pack,2023-05-30T20:15:25.5197581Z,Unknown,String,EC,String,ExpandedContent,String,300,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,WeaponOrArmorAccessory,String,[],String,Repulsor pack,String,,String,,String,false,Boolean,Unknown,String,10,String,"Repulsor packs are used to slow descent from a high elevation. Activating or deactivating the repulsor pack requires a bonus action and, while active, your rate of descent slow to 60 feet per round, and you ignore the effects of wind of less than moderate speed (no more than 10 mph). The repulsor pack lasts for 1 minute per power cell (to a maximum of 10 minutes) and can be recharged by a power source or replacing the power cells.",String,,,,
ExpandedContent,Retrosaber,2023-05-30T20:15:25.572728Z,Unknown,String,EC,String,ExpandedContent,String,950,Int32,0,Int32,8,Int32,1,Int32,Energy,String,Weapon,String,[],String,Retrosaber,String,"[""Dexterity 13"",""dire 1"",""reckless 1"",""versatile (1d10)""]",String,"{""Dexterity"":""Dexterity 13"",""Dire"":""dire 1"","""":""reckless 1"",""Versatile"":""versatile (1d10)""}",String,false,Boolean,MartialLightweapon,String,3,String,"The retrosaber is an ancient type of lightweapon that requires a power cell to function. Once four attacks have been made with a retrosaber, a character must replace the power cell using an action or bonus action. You must have one free hand to replace the power cell.",String,,,,
ExpandedContent,Revolver,2023-05-30T20:15:25.5687308Z,Unknown,String,EC,String,ExpandedContent,String,625,Int32,0,Int32,4,Int32,2,Int32,Kinetic,String,Weapon,String,[],String,Revolver,String,"[""Slug cartridge (range 60/240)"",""rapid 4"",""reload 8"",""strength 11""]",String,"{""Range"":""Slug cartridge (range 60/240)"",""Rapid"":""rapid 4"",""Reload"":""reload 8"",""Strength"":""strength 11""}",String,false,Boolean,MartialBlaster,String,6.5,String,,,,,,
ExpandedContent,Riot baton,2023-05-30T20:15:25.5757257Z,Unknown,String,EC,String,ExpandedContent,String,250,Int32,0,Int32,6,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Riot baton,String,"[""Defensive 1"",""light""]",String,"{""Defensive"":""Defensive 1"",""Light"":""light""}",String,false,Boolean,MartialVibroweapon,String,1.5,String,,,,,,
ExpandedContent,Riot shocker,2023-05-30T20:15:25.5757257Z,Unknown,String,EC,String,ExpandedContent,String,425,Int32,0,Int32,4,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Riot shocker,String,"[""Defensive 1"",""light"",""shocking 13""]",String,"{""Defensive"":""Defensive 1"",""Light"":""light"",""Shocking"":""shocking 13""}",String,false,Boolean,MartialVibroweapon,String,1,String,,,,,,
ExpandedContent,Rocket rifle,2023-05-30T20:15:25.5687308Z,Unknown,String,EC,String,ExpandedContent,String,2250,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Weapon,String,[],String,Rocket rifle,String,"[""Reload 6"",""special (range 60/240)"",""strength 11"",""two-handed""]",String,"{""Reload"":""Reload 6"",""Range"":""special (range 60/240)"",""Strength"":""strength 11"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,12,String,"Rather than traditional power cells, the rocket rifle fires specialized projectiles in the form of small missiles.",String,,,,
ExpandedContent,Saberaxe,2023-05-30T20:15:25.572728Z,Unknown,String,EC,String,ExpandedContent,String,600,Int32,0,Int32,4,Int32,2,Int32,Energy,String,Weapon,String,[],String,Saberaxe,String,"[""Luminous""]",String,"{""Luminous"":""Luminous""}",String,false,Boolean,MartialLightweapon,String,1,String,,,,,,
ExpandedContent,Sabergauntlet,2023-05-30T20:15:25.5737269Z,Unknown,String,EC,String,ExpandedContent,String,475,Int32,0,Int32,8,Int32,1,Int32,Energy,String,Weapon,String,[],String,Sabergauntlet,String,"[""Finesse"",""fixed"",""luminous""]",String,"{""Finesse"":""Finesse"",""Fixed"":""fixed"",""Luminous"":""luminous""}",String,false,Boolean,MartialLightweapon,String,1.5,String,,,,,,
ExpandedContent,Saberspear,2023-05-30T20:15:25.5717293Z,Unknown,String,EC,String,ExpandedContent,String,450,Int32,0,Int32,6,Int32,1,Int32,Energy,String,Weapon,String,[],String,Saberspear,String,"[""Luminous"",""thrown (range 20/60)"",""versatile (2d4)""]",String,"{""Luminous"":""Luminous"",""Range"":""thrown (range 20/60)"",""Versatile"":""versatile (2d4)""}",String,false,Boolean,SimpleLightweapon,String,2,String,,,,,,
ExpandedContent,Saberstaff_ExoticLightweapon,2023-05-30T20:15:25.5767259Z,Unknown,String,EC,String,ExpandedContent,String,1375,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Weapon,String,[],String,Saberstaff,String,"[""Modal (double-saber and tech-staff)""]",String,"{""Double"":""Modal (double-saber and tech-staff)""}",String,false,Boolean,ExoticLightweapon,String,0,String,,,,,,
ExpandedContent,Saberstaff_ExoticVibroweapon,2023-05-30T20:15:25.5777247Z,Unknown,String,EC,String,ExpandedContent,String,1375,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Weapon,String,[],String,Saberstaff,String,"[""Modal (double-saber and tech-staff)""]",String,"{""Double"":""Modal (double-saber and tech-staff)""}",String,false,Boolean,ExoticVibroweapon,String,0,String,,,,,,
ExpandedContent,Sack,2023-05-30T20:15:25.5187581Z,Unknown,String,EC,String,ExpandedContent,String,5,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Storage,String,[],String,Sack,String,,String,,String,false,Boolean,Unknown,String,0.5,String,"A sack stores 30 ounces, not exceeding 1 cubic foot. ",String,,,,
ExpandedContent,Scatter blaster,2023-05-30T20:15:25.5687308Z,Unknown,String,EC,String,ExpandedContent,String,1175,Int32,0,Int32,4,Int32,2,Int32,Energy,String,Weapon,String,[],String,Scatter blaster,String,"[""Power cell (range 40/160)"",""burst 3"",""reload 12"",""strength 13"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 40/160)"",""Burst"":""burst 3"",""Reload"":""reload 12"",""Strength"":""strength 13"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,9.5,String,,,,,,
ExpandedContent,Sentry gun,2023-05-30T20:15:25.5687308Z,Unknown,String,EC,String,ExpandedContent,String,3250,Int32,0,Int32,12,Int32,1,Int32,Energy,String,Weapon,String,[],String,Sentry gun,String,"[""Brutal"",""keen 1"",""reload 4"",""special (range 120/480)"",""strength 19"",""two-handed""]",String,"{""Brutal"":""Brutal"",""Keen"":""keen 1"",""Reload"":""reload 4"",""Range"":""special (range 120/480)"",""Strength"":""strength 19"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,16.5,String,"Before firing the sentry gun, you must deploy it using an action unless you meet its strength requirement. Alternatively, if you’re able to make multiple attacks with the Attack action, this action replaces one of them.  While deployed in this way, you treat this weapon’s strength number as two steps less (from 19 to 15), your speed is reduced by half, and you cannot fire this weapon at long range. You can collapse the sentry gun as an action or bonus action.",String,,,,
ExpandedContent,Shatter cannon,2023-05-30T20:15:25.5697302Z,Unknown,String,EC,String,ExpandedContent,String,1625,Int32,0,Int32,10,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Shatter cannon,String,"[""Slug cartridge (range 75/300)"",""auto"",""burst 4"",""reload 8"",""silent"",""strength 15"",""two-handed""]",String,"{""Range"":""Slug cartridge (range 75/300)"",""Auto"":""auto"",""Burst"":""burst 4"",""Reload"":""reload 8"",""Silent"":""silent"",""Strength"":""strength 15"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,14,String,,,,,,
ExpandedContent,Shatter pistol,2023-05-30T20:15:25.5657309Z,Unknown,String,EC,String,ExpandedContent,String,375,Int32,0,Int32,4,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Shatter pistol,String,"[""Slug cartridge (range 60/240)"",""light"",""reload 12"",""silent"",""strength 11""]",String,"{""Range"":""Slug cartridge (range 60/240)"",""Light"":""light"",""Reload"":""reload 12"",""Silent"":""silent"",""Strength"":""strength 11""}",String,false,Boolean,SimpleBlaster,String,2,String,,,,,,
ExpandedContent,Shatter rifle,2023-05-30T20:15:25.5697302Z,Unknown,String,EC,String,ExpandedContent,String,750,Int32,0,Int32,4,Int32,2,Int32,Kinetic,String,Weapon,String,[],String,Shatter rifle,String,"[""Slug cartridge (range 100/400)"",""reload 8"",""silent"",""strength 11"",""two-handed""]",String,"{""Range"":""Slug cartridge (range 100/400)"",""Reload"":""reload 8"",""Silent"":""silent"",""Strength"":""strength 11"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,9.5,String,,,,,,
ExpandedContent,Shock gloves,2023-05-30T20:15:25.5197581Z,Unknown,String,EC,String,ExpandedContent,String,500,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,WeaponOrArmorAccessory,String,[],String,Shock gloves,String,,String,,String,false,Boolean,Unknown,String,1,String,"A shock glove is a type of armored glove that is coated with a webbed lacing. When used for an attack, this webbing carries a charge that deals 1d4 lightning damage to any objects that the glove come in contact with. If you are engaged in combat with the target of the attack, you must make a grapple check instead of an attack roll, using a Strength (Athletics) check contested by the target's Strength (Athletics) or Dexterity (Acrobatics) check (the target chooses the ability to use).",String,,,,
ExpandedContent,Shock whip,2023-05-30T20:15:25.5757257Z,Unknown,String,EC,String,ExpandedContent,String,475,Int32,0,Int32,4,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Shock whip,String,"[""Reach"",""shocking 13""]",String,"{""Reach"":""Reach"",""Shocking"":""shocking 13""}",String,false,Boolean,MartialVibroweapon,String,3.5,String,,,,,,
ExpandedContent,Shortbow,2023-05-30T20:15:25.5657309Z,Unknown,String,EC,String,ExpandedContent,String,550,Int32,0,Int32,6,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Shortbow,String,"[""Mighty"",""silent"",""special (range 60/240)"",""two-handed""]",String,"{""Mighty"":""Mighty"",""Silent"":""silent"",""Range"":""special (range 60/240)"",""Two-Handed"":""two-handed""}",String,false,Boolean,SimpleBlaster,String,4,String,"Rather than traditional power cells, the shortbow fires specialized projectiles in the form of arrows. You can make a ranged weapon attack only if you have ammunition to fire from the weapon. Each time you attack with the weapon, you expend one arrow. 

Drawing the ammunition from a quiver, case, or other container is part of the attack. At the end of the battle, you can recover half your expended ammunition by taking a minute to search the battlefield.",String,,,,
ExpandedContent,Sonic cannon,2023-05-30T20:15:25.5697302Z,Unknown,String,EC,String,ExpandedContent,String,2100,Int32,0,Int32,10,Int32,1,Int32,Sonic,String,Weapon,String,[],String,Sonic cannon,String,"[""Power cell (range 90/360)"",""auto"",""burst 2"",""disruptive"",""reload 4"",""strength 17"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 90/360)"",""Auto"":""auto"",""Burst"":""burst 2"",""Disruptive"":""disruptive"",""Reload"":""reload 4"",""Strength"":""strength 17"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,16.5,String,,,,,,
ExpandedContent,Sonic carbine,2023-05-30T20:15:25.5657309Z,Unknown,String,EC,String,ExpandedContent,String,675,Int32,0,Int32,6,Int32,1,Int32,Sonic,String,Weapon,String,[],String,Sonic carbine,String,"[""Power cell (range 60/240)"",""disruptive"",""reload 12"",""strength 11"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 60/240)"",""Disruptive"":""disruptive"",""Reload"":""reload 12"",""Strength"":""strength 11"",""Two-Handed"":""two-handed""}",String,false,Boolean,SimpleBlaster,String,7,String,,,,,,
ExpandedContent,Sonic pistol,2023-05-30T20:15:25.5657309Z,Unknown,String,EC,String,ExpandedContent,String,375,Int32,0,Int32,4,Int32,1,Int32,Sonic,String,Weapon,String,[],String,Sonic pistol,String,"[""Power cell (range 30/120)"",""disruptive"",""reload 16""]",String,"{""Power Cell"":""Power cell (range 30/120)"",""Disruptive"":""disruptive"",""Reload"":""reload 16""}",String,false,Boolean,SimpleBlaster,String,2,String,,,,,,
ExpandedContent,Sonic rifle,2023-05-30T20:15:25.5697302Z,Unknown,String,EC,String,ExpandedContent,String,875,Int32,0,Int32,8,Int32,1,Int32,Sonic,String,Weapon,String,[],String,Sonic rifle,String,"[""Power cell (range 80/320)"",""disruptive"",""reload 8"",""strength 11"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 80/320)"",""Disruptive"":""disruptive"",""Reload"":""reload 8"",""Strength"":""strength 11"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,9,String,,,,,,
ExpandedContent,Space suit,2023-05-30T20:15:25.5177592Z,Unknown,String,EC,String,ExpandedContent,String,1500,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,LifeSupport,String,[],String,Space suit,String,,String,,String,false,Boolean,Unknown,String,30,String,,,,,,
ExpandedContent,Stabilizer suit,2023-05-30T20:15:25.5177592Z,Unknown,String,EC,String,ExpandedContent,String,1800,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,LifeSupport,String,[],String,Stabilizer suit,String,,String,,String,false,Boolean,Unknown,String,25,String,,,,,,
ExpandedContent,Stealth carbine,2023-05-30T20:15:25.5697302Z,Unknown,String,EC,String,ExpandedContent,String,500,Int32,0,Int32,6,Int32,1,Int32,Energy,String,Weapon,String,[],String,Stealth carbine,String,"[""Power cell (range 70/280)"",""reload 16"",""silent"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 70/280)"",""Reload"":""reload 16"",""Silent"":""silent"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,6,String,,,,,,
ExpandedContent,Stun gauntlet,2023-05-30T20:15:25.5737269Z,Unknown,String,EC,String,ExpandedContent,String,400,Int32,0,Int32,4,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Stun gauntlet,String,"[""Disruptive"",""fixed"",""shocking 13""]",String,"{""Disruptive"":""Disruptive"",""Fixed"":""fixed"",""Shocking"":""shocking 13""}",String,false,Boolean,SimpleVibroweapon,String,2.25,String,,,,,,
ExpandedContent,Sunsaber_ExoticLightweapon,2023-05-30T20:15:25.5767259Z,Unknown,String,EC,String,ExpandedContent,String,1875,Int32,0,Int32,6,Int32,1,Int32,Fire,String,Weapon,String,[],String,Sunsaber,String,"[""Bright 15"",""dexterity 11"",""hidden"",""specialized (bright)"",""versatile (2d4)""]",String,"{""Bright"":""Bright 15"",""Dexterity"":""dexterity 11"",""Hidden"":""hidden"",""Special"":""specialized (bright)"",""Versatile"":""versatile (2d4)""}",String,false,Boolean,ExoticLightweapon,String,0,String,,,,,,
ExpandedContent,Switch cannon,2023-05-30T20:15:25.5707286Z,Unknown,String,EC,String,ExpandedContent,String,3350,Int32,0,Int32,10,Int32,1,Int32,Energy,String,Weapon,String,[],String,Switch cannon,String,"[""Power cell (range 100/400)"",""burst 2"",""reload 4"",""strength 15"",""switch (2d4 acid/cold/fire/lightning)"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 100/400)"",""Burst"":""burst 2"",""Reload"":""reload 4"",""Strength"":""strength 15"",""Switch"":""switch (2d4 acid/cold/fire/lightning)"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,12.5,String,,,,,,
